Handle,Title,Vendor,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Price,Variant SKU,Status,Image Src,Type,Metafield: custom.breadCrumbs [single_line_text_field],ID (Ref),Handle (Ref),Import Result,Import Comment
S-7979,S-7979,Arka,FALSE,Size,12x12x6,,,,,182,S-7979,draft,https://img.uline.com/is/image/uline/S-7979?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Hat/Wreath Boxes,8.19266E+12,s-7979,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-9809,S-9809,Arka,FALSE,Size,18x18x7,,,,,161,S-9809,draft,https://img.uline.com/is/image/uline/S-9809?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Hat/Wreath Boxes,8.19266E+12,s-9809,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-7959,S-7959,Arka,FALSE,Size,14x14x7,,,,,120,S-7959,draft,https://img.uline.com/is/image/uline/S-7959?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Hat/Wreath Boxes,8.19266E+12,s-7959,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-7960,S-7960,Arka,FALSE,Size,16x16x7,,,,,140,S-7960,draft,https://img.uline.com/is/image/uline/S-7960?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Hat/Wreath Boxes,8.19266E+12,s-7960,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-10619,S-10619,Arka,FALSE,Size,4x4x3,,,,,74,S-10619,draft,https://img.uline.com/is/image/uline/S-10619?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-10619,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-10620,S-10620,Arka,FALSE,Size,4x4x6,,,,,80,S-10620,draft,https://img.uline.com/is/image/uline/S-10620?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-10620,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-11593,S-11593,Arka,FALSE,Size,4x4x15,,,,,106,S-11593,draft,https://img.uline.com/is/image/uline/S-11593?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-11593,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-10621,S-10621,Arka,FALSE,Size,6x6x3,,,,,94,S-10621,draft,https://img.uline.com/is/image/uline/S-10621?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-10621,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-10622,S-10622,Arka,FALSE,Size,6x6x6,,,,,106,S-10622,draft,https://img.uline.com/is/image/uline/S-10622?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-10622,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-11594,S-11594,Arka,FALSE,Size,8x8x3,,,,,125,S-11594,draft,https://img.uline.com/is/image/uline/S-11594?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-11594,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-11595,S-11595,Arka,FALSE,Size,8x8x6,,,,,138,S-11595,draft,https://img.uline.com/is/image/uline/S-11595?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-11595,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-10623,S-10623,Arka,FALSE,Size,10x10x3,,,,,150,S-10623,draft,https://img.uline.com/is/image/uline/S-10623?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-10623,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-13211,S-13211,Arka,FALSE,Size,10x5x3,,,,,122,S-13211,draft,https://img.uline.com/is/image/uline/S-13211?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-13211,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-10624,S-10624,Arka,FALSE,Size,10x10x6,,,,,173,S-10624,draft,https://img.uline.com/is/image/uline/S-10624?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-10624,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-11596,S-11596,Arka,FALSE,Size,12x12x3,,,,,235,S-11596,draft,https://img.uline.com/is/image/uline/S-11596?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-11596,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-15495,S-15495,Arka,FALSE,Size,4x4x3,,,,,133,S-15495,draft,https://img.uline.com/is/image/uline/S-15495?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-15495,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-24098,S-24098,Arka,FALSE,Size,6x6x3,,,,,165,S-24098,draft,https://img.uline.com/is/image/uline/S-24098?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-24098,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-15496,S-15496,Arka,FALSE,Size,8x8x3,,,,,217,S-15496,draft,https://img.uline.com/is/image/uline/S-15496?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-15496,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-15497,S-15497,Arka,FALSE,Size,10x10x3,,,,,266,S-15497,draft,https://img.uline.com/is/image/uline/S-15497?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-15497,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-10582,S-10582,Arka,FALSE,Size,2.44x1.63x13,,,,,35,S-10582,draft,https://img.uline.com/is/image/uline/S-10582?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Clear Top Jewelry Boxes,8.19266E+12,s-10582,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-13204,S-13204,Arka,FALSE,Size,3x2.13x1,,,,,40,S-13204,draft,https://img.uline.com/is/image/uline/S-13204?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Clear Top Jewelry Boxes,8.19266E+12,s-13204,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-10583,S-10583,Arka,FALSE,Size,3.50x3.50x1.88,,,,,57,S-10583,draft,https://img.uline.com/is/image/uline/S-10583?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Clear Top Jewelry Boxes,8.19266E+12,s-10583,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-12392,S-12392,Arka,FALSE,Size,3.50x3.50x7,Color,White,,,47,S-12392W,draft,https://img.uline.com/is/image/uline/S-12392W?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Clear Top Jewelry Boxes,8.19266E+12,s-12392,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 2
S-10584,S-10584,Arka,FALSE,Size,5.44x3.50x1,Color,White,,,61,S-10584W,draft,https://img.uline.com/is/image/uline/S-10584W?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Clear Top Jewelry Boxes,8.19266E+12,s-10584,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 2
S-13205,S-13205,Arka,FALSE,Size,7x5x1.25,Color,White,,,96,S-13205W,draft,https://img.uline.com/is/image/uline/S-13205W?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Clear Top Jewelry Boxes,8.19266E+12,s-13205,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 2
S-11597,S-11597,Arka,FALSE,Size,12x12x6,,,,,266,S-11597,draft,https://img.uline.com/is/image/uline/S-11597?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-11597,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-11598,S-11598,Arka,FALSE,Size,12x12x12,,,,,340,S-11598,draft,https://img.uline.com/is/image/uline/S-11598?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-11598,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-13212,S-13212,Arka,FALSE,Size,14x14x3,,,,,294,S-13212,draft,https://img.uline.com/is/image/uline/S-13212?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-13212,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-13213,S-13213,Arka,FALSE,Size,14x14x6,,,,,320,S-13213,draft,https://img.uline.com/is/image/uline/S-13213?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-13213,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-12690,S-12690,Arka,FALSE,Size,19x12x6,,,,,406,S-12690,draft,https://img.uline.com/is/image/uline/S-12690?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-12690,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-13214,S-13214,Arka,FALSE,Size,19x12x3,,,,,365,S-13214,draft,https://img.uline.com/is/image/uline/S-13214?$MediumRHD$,uline,Home > All Products > Retail Packaging > Retail Boxes > Deluxe Gift Boxes,8.19266E+12,s-13214,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-9810,S-9810,Arka,FALSE,Size,2.50x1.50x7,,,,,41,S-9810,draft,https://img.uline.com/is/image/uline/S-9810?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-9810,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-10600,S-10600,Arka,FALSE,Size,1.63x1.63x1.25,Color,Black,,,53,S-10600BL,draft,https://img.uline.com/is/image/uline/S-10600BL?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Ring Boxes,8.19266E+12,s-10600,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 2
S-13065,S-13065,Arka,FALSE,Size,3.06x2.13x1,,,,,51,S-13065,draft,https://img.uline.com/is/image/uline/S-13065?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-13065,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-9811,S-9811,Arka,FALSE,Size,3.50x3.50x1,,,,,56,S-9811,draft,https://img.uline.com/is/image/uline/S-9811?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-9811,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-9812,S-9812,Arka,FALSE,Size,5.25x3.75x7,,,,,63,S-9812,draft,https://img.uline.com/is/image/uline/S-9812?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-9812,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-15422,S-15422,Arka,FALSE,Size,3.50x3.50x2,,,,,68,S-15422,draft,https://img.uline.com/is/image/uline/S-15422?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-15422,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-13066,S-13066,Arka,FALSE,Size,8x2x7,,,,,61,S-13066,draft,https://img.uline.com/is/image/uline/S-13066?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-13066,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-12387,S-12387,Arka,FALSE,Size,7x5.50x1,,,,,59,S-12387,draft,https://img.uline.com/is/image/uline/S-12387?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-12387,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-7277,S-7277,Arka,FALSE,Size,2.50x1.50x7,,,,,41,S-7277,draft,https://img.uline.com/is/image/uline/S-7277?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-7277,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-11516,S-11516,Arka,FALSE,Size,1.75x1.13x5,,,,,41,S-11516,draft,https://img.uline.com/is/image/uline/S-11516?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-11516,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-8560,S-8560,Arka,FALSE,Size,3.06x2.13x1,,,,,51,S-8560,draft,https://img.uline.com/is/image/uline/S-8560?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-8560,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-7278,S-7278,Arka,FALSE,Size,3.50x3.50x1,,,,,56,S-7278,draft,https://img.uline.com/is/image/uline/S-7278?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-7278,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-8561,S-8561,Arka,FALSE,Size,3.50x3.50x1.50,,,,,59,S-8561,draft,https://img.uline.com/is/image/uline/S-8561?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-8561,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-13063,S-13063,Arka,FALSE,Size,3.50x3.50x2,,,,,68,S-13063,draft,https://img.uline.com/is/image/uline/S-13063?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-13063,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-12384,S-12384,Arka,FALSE,Size,4x4x1,,,,,70,S-12384,draft,https://img.uline.com/is/image/uline/S-12384?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-12384,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-12385,S-12385,Arka,FALSE,Size,4.38x3.25x1.44,,,,,68,S-12385,draft,https://img.uline.com/is/image/uline/S-12385?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-12385,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-13064,S-13064,Arka,FALSE,Size,5.25x3.75x1.75,,,,,68,S-13064,draft,https://img.uline.com/is/image/uline/S-13064?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-13064,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-7279,S-7279,Arka,FALSE,Size,5.25x3.75x7,,,,,63,S-7279,draft,https://img.uline.com/is/image/uline/S-7279?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-7279,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-11517,S-11517,Arka,FALSE,Size,6x5x1,,,,,57,S-11517,draft,https://img.uline.com/is/image/uline/S-11517?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-11517,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-9607,S-9607,Arka,FALSE,Size,7x5.50x1,,,,,59,S-9607,draft,https://img.uline.com/is/image/uline/S-9607?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-9607,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-7280,S-7280,Arka,FALSE,Size,8x2x7,,,,,61,S-7280,draft,https://img.uline.com/is/image/uline/S-7280?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-7280,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
S-15428,S-15428,Arka,FALSE,Size,8x5.50x1.25,,,,,61,S-15428,draft,https://img.uline.com/is/image/uline/S-15428?$MediumRHD$,uline,Home > All Products > Retail Packaging > Jewelry Boxes and Displays > Jewelry Boxes,8.19266E+12,s-15428,OK,UPDATE: Found by Handle | Assuming MERGE for Variant Command | Assuming MERGE for Image Command | Variants updated by SKU: 1
